#X,C1_BASE1->TM_Torque(abs)
#Time(sec),Torque(N-m)_Real
1.113870E+00,0.149559
1.114191E+00,0.149562
1.114512E+00,0.149565
1.114833E+00,0.149568
1.115154E+00,0.149571
1.115475E+00,0.148687
1.115796E+00,0.148691
1.116117E+00,0.149580
1.116438E+00,0.149583
1.116759E+00,0.148700
1.117080E+00,0.149590
1.117401E+00,0.148707
1.117722E+00,0.149596
1.118043E+00,0.149599
1.118364E+00,0.149602
1.118685E+00,0.149605
1.119006E+00,0.149608
1.119327E+00,0.149611
1.119648E+00,0.149614
1.119969E+00,0.149616
1.120290E+00,0.149619
1.120611E+00,0.149622
1.120932E+00,0.149625
1.121253E+00,0.149628
1.121574E+00,0.149631
1.121895E+00,0.149634
1.122216E+00,0.148756
1.122537E+00,0.149640
1.122858E+00,0.149643
1.123179E+00,0.149646
1.123500E+00,0.149650
1.123821E+00,0.148772
1.124142E+00,0.149655
1.124463E+00,0.149658
1.124784E+00,0.148782
1.125105E+00,0.149664
1.125426E+00,0.148148
1.125747E+00,1.647214
1.126068E+00,0.148794
1.126389E+00,0.148798
1.126710E+00,0.148801
1.127031E+00,0.149045
1.127352E+00,1.645939
1.127673E+00,0.148810
1.127994E+00,0.148813
1.128315E+00,0.148817
1.128636E+00,0.148820
1.128957E+00,0.149699
1.129278E+00,0.149702
1.129599E+00,0.149705
1.129920E+00,0.149708
1.130241E+00,0.148836
1.130562E+00,0.148839
1.130883E+00,0.149717
1.131204E+00,0.148205
1.131525E+00,1.642633
1.131846E+00,0.148852
1.132167E+00,0.149729
1.132488E+00,0.148858
1.132809E+00,0.149734
1.133130E+00,0.148864
1.133451E+00,0.148867
1.133772E+00,0.149743
1.134093E+00,0.148873
1.134414E+00,0.149749
1.134735E+00,0.148880
1.135056E+00,0.149754
1.135377E+00,0.148886
1.135698E+00,0.148889
1.136019E+00,0.149763
1.136340E+00,0.149766
1.136661E+00,0.148899
1.136982E+00,0.149772
1.137303E+00,0.148905
1.137624E+00,0.149778
1.137945E+00,0.149780
1.138266E+00,0.148914
1.138587E+00,0.149786
1.138908E+00,0.149789
1.139229E+00,0.148923
1.139550E+00,0.148926
1.139871E+00,0.149797
1.140192E+00,0.149800
1.140513E+00,0.148935
1.140834E+00,0.148938
1.141155E+00,0.148941
1.141476E+00,0.148305
1.141797E+00,1.634471
1.142118E+00,0.149817
1.142439E+00,0.148954
1.142760E+00,0.148957
1.143081E+00,0.148960
1.143402E+00,0.148963
1.143723E+00,0.148966
1.144044E+00,0.148969
1.144365E+00,0.148972
1.144686E+00,0.149840
1.145007E+00,0.148978
1.145328E+00,0.148981
1.145649E+00,0.149848
1.145970E+00,0.149851
1.146291E+00,0.148990
1.146612E+00,0.148993
1.146933E+00,0.149859
1.147254E+00,0.149862
1.147575E+00,0.149002
1.147896E+00,0.149867
1.148217E+00,0.149870
1.148538E+00,0.149873
1.148859E+00,0.149875
1.149180E+00,0.149879
1.149501E+00,0.149021
1.149822E+00,0.149884
1.150143E+00,0.149887
1.150464E+00,0.149030
1.150785E+00,0.149033
1.151106E+00,0.149036
1.151427E+00,0.149038
1.151748E+00,0.149900
1.152069E+00,0.149903
1.152390E+00,0.149906
1.152711E+00,0.149909
1.153032E+00,0.149053
1.153353E+00,0.149056
1.153674E+00,0.149917
1.153995E+00,0.149062
1.154316E+00,0.149286
1.154637E+00,1.624255
1.154958E+00,0.149071
1.155279E+00,0.149930
1.155600E+00,0.149933
1.155921E+00,0.149936
1.156242E+00,0.149939
1.156563E+00,0.149086
1.156884E+00,0.149089
1.157205E+00,0.149947
1.157526E+00,0.149949
1.157847E+00,0.149952
1.158168E+00,0.149955
1.158489E+00,0.149957
1.158810E+00,0.149960
1.159131E+00,0.149963
1.159452E+00,0.149112
1.159773E+00,0.149968
1.160094E+00,0.149970
1.160415E+00,0.149973
1.160736E+00,0.149123
1.161057E+00,0.149978
1.161378E+00,0.149981
1.161699E+00,0.149984
1.162020E+00,0.149987
1.162341E+00,0.149989
1.162662E+00,0.149141
1.162983E+00,0.149995
1.163304E+00,0.149997
1.163625E+00,0.149150
1.163946E+00,0.149153
1.164267E+00,0.150005
1.164588E+00,0.150008
1.164909E+00,0.148522
1.165230E+00,1.615814
1.165551E+00,0.150015
1.165872E+00,0.150018
1.166193E+00,0.150021
1.166514E+00,0.150023
1.166835E+00,0.150026
1.167156E+00,0.150028
1.167477E+00,0.149184
1.167798E+00,0.150033
1.168119E+00,0.150036
1.168440E+00,0.150039
1.168761E+00,0.150042
1.169082E+00,0.150044
1.169403E+00,0.149201
1.169724E+00,0.150049
1.170045E+00,0.150052
1.170366E+00,0.150054
1.170687E+00,0.148573
1.171008E+00,1.611203
1.171329E+00,0.150062
1.171650E+00,0.150065
1.171971E+00,0.150067
1.172292E+00,0.150070
1.172613E+00,0.149229
1.172934E+00,0.150075
1.173255E+00,0.150077
1.173576E+00,0.150080
1.173897E+00,0.150082
1.174218E+00,0.150085
1.174539E+00,0.150087
1.174860E+00,0.150090
1.175181E+00,0.149251
1.175502E+00,0.150095
1.175823E+00,0.150098
1.176144E+00,0.150100
1.176465E+00,0.150103
1.176786E+00,0.149265
1.177107E+00,0.150108
1.177428E+00,0.150110
1.177749E+00,0.150113
1.178070E+00,0.150115
1.178391E+00,0.149279
1.178712E+00,0.150120
1.179033E+00,0.149284
1.179354E+00,0.150125
1.179675E+00,0.150127
1.179996E+00,0.149292
1.180317E+00,0.150132
1.180638E+00,0.150135
1.180959E+00,0.149300
1.181280E+00,0.150140
1.181601E+00,0.150143
1.181922E+00,0.150145
1.182243E+00,0.149311
1.182564E+00,0.149314
1.182885E+00,0.150152
1.183206E+00,0.150155
1.183527E+00,0.149322
1.183848E+00,0.150160
1.184169E+00,0.149327
1.184490E+00,0.150165
1.184811E+00,0.150167
1.185132E+00,0.150169
1.185453E+00,0.150172
1.185774E+00,0.150174
1.186095E+00,0.150177
1.186416E+00,0.150179
1.186737E+00,0.150181
1.187058E+00,0.150184
1.187379E+00,0.150186
1.187700E+00,0.149357
1.188021E+00,0.150192
1.188342E+00,0.150194
1.188663E+00,0.150196
1.188984E+00,0.150199
1.189305E+00,0.150201
1.189626E+00,0.150203
1.189947E+00,0.150206
1.190268E+00,0.150208
1.190589E+00,0.150210
1.190910E+00,0.149383
1.191231E+00,0.150215
1.191552E+00,0.150218
1.191873E+00,0.150220
1.192194E+00,0.150222
1.192515E+00,0.150225
1.192836E+00,0.149399
1.193157E+00,0.150229
1.193478E+00,0.149404
1.193799E+00,0.149406
1.194120E+00,0.150237
1.194441E+00,0.150239
1.194762E+00,0.150241
1.195083E+00,0.150244
1.195404E+00,0.149420
1.195725E+00,0.150248
1.196046E+00,0.150251
1.196367E+00,0.148790
1.196688E+00,1.590664
1.197009E+00,0.149432
1.197330E+00,0.150260
1.197651E+00,0.150262
1.197972E+00,0.150264
1.198293E+00,0.150267
1.198614E+00,0.149445
1.198935E+00,0.150271
1.199256E+00,0.149450
1.199577E+00,0.149453
1.199898E+00,0.149455
1.200219E+00,0.150280
1.200540E+00,0.150283
1.200861E+00,0.149463
1.201182E+00,0.149466
1.201503E+00,0.150290
1.201824E+00,0.149471
1.202145E+00,0.150295
1.202466E+00,0.150297
1.202787E+00,0.150299
1.203108E+00,0.150301
1.203429E+00,0.150304
1.203750E+00,0.150306
1.204071E+00,0.150308
1.204392E+00,0.149490
1.204713E+00,0.149493
1.205034E+00,0.150315
1.205355E+00,0.150317
1.205676E+00,0.150319
1.205997E+00,0.150321
1.206318E+00,0.150323
1.206639E+00,0.149508
1.206960E+00,0.150329
1.207281E+00,0.150331
1.207602E+00,0.150333
1.207923E+00,0.150335
1.208244E+00,0.149520
1.208565E+00,0.150339
1.208886E+00,0.150342
1.209207E+00,0.149528
1.209528E+00,0.149530
1.209849E+00,0.150348
1.210170E+00,0.150350
1.210491E+00,0.150353
1.210812E+00,0.150355
1.211133E+00,0.150357
1.211454E+00,0.150359
1.211775E+00,0.149547
1.212096E+00,0.150363
1.212417E+00,0.150365
1.212738E+00,0.149554
1.213059E+00,0.150370
1.213380E+00,0.150373
1.213701E+00,0.150375
1.214022E+00,0.150377
1.214343E+00,0.150379
1.214664E+00,0.150381
1.214985E+00,0.150383
1.215306E+00,0.150385
1.215627E+00,0.150387
1.215948E+00,0.149578
1.216269E+00,0.150392
1.216590E+00,0.150394
1.216911E+00,0.150396
1.217232E+00,0.150398
1.217553E+00,0.150400
1.217874E+00,0.150402
1.218195E+00,0.150404
1.218516E+00,0.150406
1.218837E+00,0.150408
1.219158E+00,0.150410
1.219479E+00,0.150413
1.219800E+00,0.150415
1.220121E+00,0.150417
1.220442E+00,0.149611
1.220763E+00,0.149614
1.221084E+00,0.150424
1.221405E+00,0.150426
1.221726E+00,0.150428
1.222047E+00,0.150430
1.222368E+00,0.150432
1.222689E+00,0.150434
1.223010E+00,0.150436
1.223331E+00,0.150438
1.223652E+00,0.150440
1.223973E+00,0.150442
1.224294E+00,0.150444
1.224615E+00,0.150446
1.224936E+00,0.149643
1.225257E+00,0.150450
1.225578E+00,0.150452
1.225899E+00,0.150454
1.226220E+00,0.149653
1.226541E+00,0.150459
1.226862E+00,0.150461
1.227183E+00,0.150463
1.227504E+00,0.150465
1.227825E+00,0.150467
1.228146E+00,0.150469
1.228467E+00,0.150471
1.228788E+00,0.150473
1.229109E+00,0.150475
1.229430E+00,0.150477
1.229751E+00,0.150479
1.230072E+00,0.149680
1.230393E+00,0.150483
1.230714E+00,0.149684
1.231035E+00,0.150487
1.231356E+00,0.149688
1.231677E+00,0.149691
1.231998E+00,0.150492
1.232319E+00,0.150494
1.232640E+00,0.150497
1.232961E+00,0.150499
1.233282E+00,0.150501
1.233603E+00,0.150503
1.233924E+00,0.150505
1.234245E+00,0.150507
1.234566E+00,0.149711
1.234887E+00,0.150511
1.235208E+00,0.149715
1.235529E+00,0.150514
1.235850E+00,0.150516
1.236171E+00,0.150518
1.236492E+00,0.150520
1.236813E+00,0.150522
1.237134E+00,0.150524
1.237455E+00,0.150526
1.237776E+00,0.150528
1.238097E+00,0.149734
1.238418E+00,0.150532
1.238739E+00,0.149739
1.239060E+00,0.150536
1.239381E+00,0.149743
1.239702E+00,0.150540
1.240023E+00,0.149748
1.240344E+00,0.149750
1.240665E+00,0.150545
1.240986E+00,0.150547
1.241307E+00,0.150549
1.241628E+00,0.150551
1.241949E+00,0.149760
1.242270E+00,0.150555
1.242591E+00,0.150556
1.242912E+00,0.149766
1.243233E+00,0.149768
1.243554E+00,0.150562
1.243875E+00,0.150564
1.244196E+00,0.150566
1.244517E+00,0.150567
1.244838E+00,0.150569
1.245159E+00,0.149781
1.245480E+00,0.149784
1.245801E+00,0.149786
1.246122E+00,0.150577
1.246443E+00,0.150579
1.246764E+00,0.150581
1.247085E+00,0.150583
1.247406E+00,0.150584
1.247727E+00,0.150586
1.248048E+00,0.149800
1.248369E+00,0.149802
1.248690E+00,0.150592
1.249011E+00,0.150593
1.249332E+00,0.150595
1.249653E+00,0.150597
1.249974E+00,0.150599
1.250295E+00,0.149814
1.250616E+00,0.150602
1.250937E+00,0.150604
1.251258E+00,0.150606
1.251579E+00,0.150607
1.251900E+00,0.150610
1.252221E+00,0.150612
1.252542E+00,0.150613
1.252863E+00,0.149830
1.253184E+00,0.149832
1.253505E+00,0.150619
1.253826E+00,0.149836
1.254147E+00,0.150622
1.254468E+00,0.149840
1.254789E+00,0.149842
1.255110E+00,0.150627
1.255431E+00,0.150629
1.255752E+00,0.149848
1.256073E+00,0.149850
1.256394E+00,0.149852
1.256715E+00,0.150636
1.257036E+00,0.150637
1.257357E+00,0.149858
1.257678E+00,0.150641
1.257999E+00,0.149861
1.258320E+00,0.150645
1.258641E+00,0.150646
1.258962E+00,0.150648
1.259283E+00,0.150650
1.259604E+00,0.150651
1.259925E+00,0.150653
1.260246E+00,0.150655
1.260567E+00,0.150656
1.260888E+00,0.150658
1.261209E+00,0.150660
1.261530E+00,0.150661
1.261851E+00,0.150663
1.262172E+00,0.150665
1.262493E+00,0.150666
1.262814E+00,0.150668
1.263135E+00,0.150670
1.263456E+00,0.149894
1.263777E+00,0.150673
1.264098E+00,0.149898
1.264419E+00,0.149900
1.264740E+00,0.150678
1.265061E+00,0.149268
1.265382E+00,0.149270
1.265703E+00,0.149272
1.266024E+00,1.534864
1.266345E+00,0.149911
1.266666E+00,0.149277
1.266987E+00,1.534086
1.267308E+00,0.149281
1.267629E+00,0.149283
1.267950E+00,1.533309
1.268271E+00,0.149287
1.268592E+00,0.149288
1.268913E+00,0.149290
1.269234E+00,1.532272
1.269555E+00,0.149929
1.269876E+00,0.149931
1.270197E+00,0.149297
1.270518E+00,1.531236
1.270839E+00,0.149937
1.271160E+00,0.149939
1.271481E+00,0.149305
1.271802E+00,0.149307
1.272123E+00,1.529946
1.272444E+00,0.149946
1.272765E+00,0.149948
1.273086E+00,0.149949
1.273407E+00,0.149951
1.273728E+00,0.149317
1.274049E+00,1.528390
1.274370E+00,0.149321
1.274691E+00,1.527872
1.275012E+00,0.149960
1.275333E+00,0.149962
1.275654E+00,0.149963
1.275975E+00,0.149965
1.276296E+00,0.149967
1.276617E+00,0.149333
1.276938E+00,0.149335
1.277259E+00,0.149337
1.277580E+00,0.149339
1.277901E+00,0.149341
1.278222E+00,1.525026
1.278543E+00,0.149979
1.278864E+00,0.149346
1.279185E+00,1.524248
1.279506E+00,0.149349
1.279827E+00,1.523729
1.280148E+00,0.149988
1.280469E+00,0.149354
1.280790E+00,1.522951
1.281111E+00,0.149357
1.281432E+00,0.149359
1.281753E+00,1.522173
1.282074E+00,0.149362
1.282395E+00,1.521654
1.282716E+00,0.150001
1.283037E+00,0.150003
1.283358E+00,0.150005
1.283679E+00,0.150007
1.284000E+00,0.149373
1.284321E+00,1.520104
1.284642E+00,0.149376
1.284963E+00,1.519585
1.285284E+00,0.149379
1.285605E+00,0.149381
1.285926E+00,1.518807
1.286247E+00,0.150020
1.286568E+00,0.150021
1.286889E+00,0.149388
1.287210E+00,1.517769
1.287531E+00,0.149391
1.287852E+00,1.517251
1.288173E+00,0.149394
1.288494E+00,1.516732
1.288815E+00,0.149397
1.289136E+00,1.516219
1.289457E+00,0.150036
1.289778E+00,0.150038
1.290099E+00,0.150039
1.290420E+00,0.149406
1.290741E+00,1.514921
1.291062E+00,0.149409
1.291383E+00,0.149410
1.291704E+00,1.514143
1.292025E+00,0.150048
1.292346E+00,0.150050
1.292667E+00,0.150052
1.292988E+00,0.149418
1.293309E+00,0.149420
1.293630E+00,1.512586
1.293951E+00,0.150058
1.294272E+00,0.150059
1.294593E+00,0.149426
1.294914E+00,0.149427
1.295235E+00,0.149429
1.295556E+00,0.149431
1.295877E+00,1.510775
1.296198E+00,0.150069
1.296519E+00,0.150070
1.296840E+00,0.150072
1.297161E+00,0.149438
1.297482E+00,0.149440
1.297803E+00,1.509218
1.298124E+00,0.149443
1.298445E+00,1.508699
1.298766E+00,0.149446
1.299087E+00,1.508180
1.299408E+00,0.150084
1.299729E+00,0.150085
1.300050E+00,0.150086
1.300371E+00,0.149453
1.300692E+00,0.149454
1.301013E+00,1.506623
1.301334E+00,0.150093
1.301655E+00,0.150094
1.301976E+00,0.150096
1.302297E+00,0.150097
1.302618E+00,0.149464
1.302939E+00,0.149465
1.303260E+00,1.504811
1.303581E+00,0.149468
1.303902E+00,1.504292
1.304223E+00,0.150106
1.304544E+00,0.149472
1.304865E+00,1.503513
1.305186E+00,0.150110
1.305507E+00,0.149476
1.305828E+00,1.502734
1.306149E+00,0.150114
1.306470E+00,0.150115
1.306791E+00,0.150117
1.307112E+00,0.149483
1.307433E+00,1.501442
1.307754E+00,0.150121
1.308075E+00,0.150123
1.308396E+00,0.150124
1.308717E+00,0.150126
1.309038E+00,0.150127
1.309359E+00,0.149494
1.309680E+00,1.499624
1.310001E+00,0.150131
1.310322E+00,0.150132
1.310643E+00,0.150134
1.310964E+00,0.149500
1.311285E+00,1.498326
1.311606E+00,0.150138
1.311927E+00,0.149504
1.312248E+00,0.149506
1.312569E+00,0.149507
1.312890E+00,1.497028
1.313211E+00,0.150144
1.313532E+00,0.150146
1.313853E+00,0.150147
1.314174E+00,0.150149
1.314495E+00,0.150150
1.314816E+00,0.150151
1.315137E+00,0.150152
1.315458E+00,0.149519
1.315779E+00,1.494696
1.316100E+00,0.149522
1.316421E+00,1.494177
1.316742E+00,0.150159
1.317063E+00,0.149525
1.317384E+00,1.493398
1.317705E+00,0.150163
1.318026E+00,0.150164
1.318347E+00,0.150165
1.318668E+00,0.150166
1.318989E+00,0.149533
1.319310E+00,0.149534
1.319631E+00,1.491585
1.319952E+00,0.150172
1.320273E+00,0.150173
1.320594E+00,0.149540
1.320915E+00,1.490546
1.321236E+00,0.149542
1.321557E+00,0.149543
1.321878E+00,1.489767
1.322199E+00,0.149546
1.322520E+00,1.489248
1.322841E+00,0.149548
1.323162E+00,1.488728
1.323483E+00,0.150185
1.323804E+00,0.149552
1.324125E+00,1.487949
1.324446E+00,0.150189
1.324767E+00,0.150190
1.325088E+00,0.150191
1.325409E+00,0.150192
1.325730E+00,0.150194
1.326051E+00,0.150195
1.326372E+00,0.150196
1.326693E+00,0.150197
1.327014E+00,0.150198
1.327335E+00,0.150199
1.327656E+00,0.150201
1.327977E+00,0.150202
1.328298E+00,0.150203
1.328619E+00,0.150204
1.328940E+00,0.150205
1.329261E+00,0.150206
1.329582E+00,0.150207
1.329903E+00,0.150208
1.330224E+00,0.150210
1.330545E+00,0.150211
1.330866E+00,0.150212
1.331187E+00,0.150213
1.331508E+00,0.150214
1.331829E+00,0.150216
1.332150E+00,0.150217
1.332471E+00,0.150218
1.332792E+00,0.150219
1.333113E+00,0.150220
1.333434E+00,0.150221
1.333755E+00,0.150222
1.334076E+00,0.150223
1.334397E+00,0.150224
1.334718E+00,0.150225
1.335039E+00,0.150226
1.335360E+00,0.150227
1.335681E+00,0.150228
1.336002E+00,0.150229
1.336323E+00,0.150230
1.336644E+00,0.150231
1.336965E+00,0.150232
1.337286E+00,0.150233
1.337607E+00,0.150234
1.337928E+00,0.150236
1.338249E+00,0.150237
1.338570E+00,0.150238
1.338891E+00,0.150239
1.339212E+00,0.150240
1.339533E+00,0.150241
1.339854E+00,0.150242
1.340175E+00,0.150243
1.340496E+00,0.150244
1.340817E+00,0.150245
1.341138E+00,0.150246
1.341459E+00,0.150247
1.341780E+00,0.150248
1.342101E+00,0.150249
1.342422E+00,0.150250
1.342743E+00,0.150251
1.343064E+00,0.149618
1.343385E+00,1.472377
1.343706E+00,0.150254
1.344027E+00,0.150255
1.344348E+00,0.150256
1.344669E+00,0.150257
1.344990E+00,0.150258
1.345311E+00,0.150259
1.345632E+00,0.150260
1.345953E+00,0.150261
1.346274E+00,0.150262
1.346595E+00,0.150262
1.346916E+00,0.150263
1.347237E+00,0.150264
1.347558E+00,0.150265
1.347879E+00,0.150266
1.348200E+00,0.150267
1.348521E+00,0.150268
1.348842E+00,0.150269
1.349163E+00,0.150270
1.349484E+00,0.150270
1.349805E+00,0.150271
1.350126E+00,0.150273
1.350447E+00,0.150274
1.350768E+00,0.149640
1.351089E+00,1.466151
1.351410E+00,0.150276
1.351731E+00,0.150277
1.352052E+00,0.150278
1.352373E+00,0.150279
1.352694E+00,0.150280
1.353015E+00,0.150280
1.353336E+00,0.150281
1.353657E+00,0.150282
1.353978E+00,0.150283
1.354299E+00,0.150284
1.354620E+00,0.150284
1.354941E+00,0.150285
1.355262E+00,0.150286
1.355583E+00,0.150287
1.355904E+00,0.150288
1.356225E+00,0.150289
1.356546E+00,0.150290
1.356867E+00,0.150291
1.357188E+00,0.150291
1.357509E+00,0.150292
1.357830E+00,0.150293
1.358151E+00,0.150294
1.358472E+00,0.150294
1.358793E+00,0.150295
1.359114E+00,0.150296
1.359435E+00,0.150297
1.359756E+00,0.150297
1.360077E+00,0.150298
1.360398E+00,0.150299
1.360719E+00,0.150300
1.361040E+00,0.150300
1.361361E+00,0.150301
1.361682E+00,0.150302
1.362003E+00,0.150303
1.362324E+00,0.150304
1.362645E+00,0.150305
1.362966E+00,0.150305
1.363287E+00,0.150306
1.363608E+00,0.150307
1.363929E+00,0.150307
1.364250E+00,0.150308
1.364571E+00,0.150309
1.364892E+00,0.150309
1.365213E+00,0.150310
1.365534E+00,0.150311
1.365855E+00,0.149678
1.366176E+00,1.453949
1.366497E+00,0.150313
1.366818E+00,0.150313
1.367139E+00,0.150314
1.367460E+00,0.150315
1.367781E+00,0.150315
1.368102E+00,0.150316
1.368423E+00,0.150317
1.368744E+00,0.150318
1.369065E+00,0.150319
1.369386E+00,0.150319
1.369707E+00,0.150320
1.370028E+00,0.150320
1.370349E+00,0.150321
1.370670E+00,0.150322
1.370991E+00,0.150322
1.371312E+00,0.150323
1.371633E+00,0.150323
1.371954E+00,0.150324
1.372275E+00,0.150325
1.372596E+00,0.150325
1.372917E+00,0.150326
1.373238E+00,0.150326
1.373559E+00,0.150327
1.373880E+00,0.150327
1.374201E+00,0.150328
1.374522E+00,0.150329
1.374843E+00,0.150330
1.375164E+00,0.150330
1.375485E+00,0.150331
1.375806E+00,0.150331
1.376127E+00,0.150332
1.376448E+00,0.150332
1.376769E+00,0.150333
1.377090E+00,0.150334
1.377411E+00,0.150334
1.377732E+00,0.150335
1.378053E+00,0.150335
1.378374E+00,0.150336
1.378695E+00,0.150336
1.379016E+00,0.149703
1.379337E+00,1.443305
1.379658E+00,0.150338
1.379979E+00,0.150338
1.380300E+00,0.150339
1.380621E+00,0.150340
1.380942E+00,0.150340
1.381263E+00,0.150341
1.381584E+00,0.150341
1.381905E+00,0.150342
1.382226E+00,0.150342
1.382547E+00,0.150342
1.382868E+00,0.150343
1.383189E+00,0.150343
1.383510E+00,0.150344
1.383831E+00,0.150344
1.384152E+00,0.150345
1.384473E+00,0.150345
1.384794E+00,0.150346
1.385115E+00,0.150346
1.385436E+00,0.150346
1.385757E+00,0.150347
1.386078E+00,0.150347
1.386399E+00,0.150348
1.386720E+00,0.150349
1.387041E+00,0.150349
1.387362E+00,0.150349
1.387683E+00,0.150350
1.388004E+00,0.150350
1.388325E+00,0.150351
1.388646E+00,0.150351
1.388967E+00,0.150351
1.389288E+00,0.150352
1.389609E+00,0.150352
1.389930E+00,0.150352
1.390251E+00,0.150353
1.390572E+00,0.150353
1.390893E+00,0.150354
1.391214E+00,0.150354
1.391535E+00,0.150354
1.391856E+00,0.150355
1.392177E+00,0.150355
1.392498E+00,0.150355
1.392819E+00,0.150356
1.393140E+00,0.150356
1.393461E+00,0.150357
1.393782E+00,0.150357
1.394103E+00,0.150357
1.394424E+00,0.150358
1.394745E+00,0.150358
1.395066E+00,0.150358
1.395387E+00,0.150359
1.395708E+00,0.150359
1.396029E+00,0.150359
1.396350E+00,0.150360
1.396671E+00,0.150360
1.396992E+00,0.150360
1.397313E+00,0.150360
1.397634E+00,0.150361
1.397955E+00,0.150361
1.398276E+00,0.150361
1.398597E+00,0.150361
1.398918E+00,0.150362
1.399239E+00,0.150362
1.399560E+00,0.150363
1.399881E+00,0.150363
1.400202E+00,0.150363
1.400523E+00,0.150363
1.400844E+00,0.150364
1.401165E+00,0.150364
1.401486E+00,0.150364
1.401807E+00,0.150364
1.402128E+00,0.150364
1.402449E+00,0.150365
1.402770E+00,0.150365
1.403091E+00,0.150365
1.403412E+00,0.150365
1.403733E+00,0.150365
1.404054E+00,0.150366
1.404375E+00,0.150366
1.404696E+00,0.150366
1.405017E+00,0.150367
1.405338E+00,0.150367
1.405659E+00,0.150367
1.405980E+00,0.150367
1.406301E+00,0.150367
1.406622E+00,0.150368
1.406943E+00,0.150368
1.407264E+00,0.150368
1.407585E+00,0.150368
1.407906E+00,0.150368
1.408227E+00,0.150368
1.408548E+00,0.150368
1.408869E+00,0.150368
1.409190E+00,0.150369
1.409511E+00,0.150369
1.409832E+00,0.149735
1.410153E+00,1.418392
1.410474E+00,0.150369
1.410795E+00,0.150369
1.411116E+00,0.150370
1.411437E+00,0.150370
1.411758E+00,0.150370
1.412079E+00,0.150370
1.412400E+00,0.150370
1.412721E+00,0.150370
1.413042E+00,0.150370
1.413363E+00,0.150370
1.413684E+00,0.150370
1.414005E+00,0.150370
1.414326E+00,0.150370
1.414647E+00,0.150370
1.414968E+00,0.150370
1.415289E+00,0.150370
1.415610E+00,0.150370
1.415931E+00,0.150371
1.416252E+00,0.150371
1.416573E+00,0.150371
1.416894E+00,0.150371
1.417215E+00,0.150371
1.417536E+00,0.150371
1.417857E+00,0.150371
1.418178E+00,0.150371
1.418499E+00,0.150371
1.418820E+00,0.150371
1.419141E+00,0.150371
1.419462E+00,0.150371
1.419783E+00,0.150371
1.420104E+00,0.150371
1.420425E+00,0.150371
1.420746E+00,0.150371
1.421067E+00,0.150371
1.421388E+00,0.150371
1.421709E+00,0.150371
1.422030E+00,0.150371
1.422351E+00,0.150371
1.422672E+00,0.150371
1.422993E+00,0.150371
1.423314E+00,0.150371
1.423635E+00,0.150371
1.423956E+00,0.150371
1.424277E+00,0.150371
1.424598E+00,0.150371
1.424919E+00,0.150371
1.425240E+00,0.150371
1.425561E+00,0.150370
1.425882E+00,0.150370
